url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool
https://immovlan.be/en/detail/apartment/for-sale/4500/huy/vbd45839,vbd45839,225 000 €,Normal,,2,99 m²,No,,,,Fully equipped,Western kitchen,1,,1,Gas,Double glass,Yes,4,No,,Yes,8 m²,,
https://immovlan.be/en/detail/penthouse/for-sale/3970/leopoldsburg/rbu42956,rbu42956,320 000 €,New,Immediately,2,94 m²,No,,,,,,1,,1,,,Yes,2,No,,Yes,32 m²,,
https://immovlan.be/en/detail/apartment/for-sale/8430/middelkerke/rbu65078,rbu65078,295 000 €,Fully renovated,,1,51 m²,,No,,,,,1,,,Gas,,No,,No,,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/4030/grivegnee/vbd11929,vbd11929,199 000 €,Normal,On contract,3,123 m²,No,,,,,Independent,1,1,2,Gas,Double glass,No,2,Yes,284 m²,Yes,17 m²,330 m²,No
https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd43246,vbd43246,310 000 €,New,,2,93 m²,,,,,,,,,,Not specified,,,,Yes,,No,,,
https://immovlan.be/en/detail/land/for-sale/6860/assenois/vay64969,vay64969,190 000 €,,Immediately,,,,,,,,,,,,,,,,,,,,6336 m²,
https://immovlan.be/en/detail/mixed-building/for-sale/4000/liege/vbd48538,vbd48538,309 000 €,New,On contract,4,160 m²,No,,,,Fully equipped,Western kitchen,4,4,4,Gas,Double glass,No,2,No,,No,,50 m²,No
https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu64812,rbu64812,468 923 €,,,4,167 m²,,Yes,Yes,,,,,,,,,,2,Yes,,Yes,,128 m²,
https://immovlan.be/en/detail/residence/for-sale/1150/sint-pieters-woluwe/vbd47255,vbd47255,450 000 €,To be renovated,On contract,3,125 m²,No,Yes,,,Fully equipped,Western kitchen,1,2,2,Gas,Double glass,No,2,Yes,110 m²,Yes,25 m²,235 m²,No
https://immovlan.be/en/detail/residence/for-sale/5377/somme-leuze/vbd48543,vbd48543,199 000 €,Fully renovated,On contract,3,110 m²,No,,,,Fully equipped,Western kitchen,1,1,2,,Double glass,No,2,Yes,960 m²,Yes,30 m²,960 m²,No
https://immovlan.be/en/detail/residence/for-sale/6720/habay-la-neuve/vbc12545,vbc12545,345 000 €,New,From 01/12/2025,3,160 m²,No,Yes,,,Not equipped,,,1,,Not specified,,No,2,Yes,,Yes,,240 m²,
https://immovlan.be/en/detail/apartment/for-sale/3290/diest/rbu62097,rbu62097,169 000 €,,On contract,1,73 m²,,,,,,,1,,1,Not specified,Double glass,No,,No,,Yes,,,
https://immovlan.be/en/detail/ground-floor/for-sale/3740/beverst/rbu12671,rbu12671,,,,2,108 m²,No,,Yes,,,,1,,1,Not specified,,Yes,,No,,Yes,19 m²,,
https://immovlan.be/en/detail/residence/for-sale/8860/lendelede/rbu50225,rbu50225,175 000 €,,On contract,3,151 m²,,Yes,,,,,1,,1,Gas,Double glass,No,2,Yes,,No,,334 m²,
https://immovlan.be/en/detail/residence/for-sale/3350/linter/rwc40760,rwc40760,395 000 €,Excellent,,2,176 m²,,,,,,,2,,,Wood,Double glass,,3,Yes,1000 m²,Yes,45 m²,,
https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbt66984,rbt66984,433 000 €,New,On contract,3,151 m²,No,Yes,,,Super equipped,,1,,2,Hot air,Double glass,,2,Yes,69 m²,,,161 m²,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbc52826,vbc52826,,New,,1,62 m²,,,Yes,,Super equipped,,1,,1,Hot air,Double glass,Yes,4,No,,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbu64942,rbu64942,269 000 €,To be renovated,,3,158 m²,,Yes,Yes,1,Fully equipped,Western kitchen,1,,1,Gas,,,2,Yes,236 m²,Yes,,320 m²,
https://immovlan.be/en/detail/apartment/for-sale/6800/libramont-chevigny/vbc04804,vbc04804,259 900 €,New,,2,88 m²,No,,,,,,1,1,1,Gas,Double glass,No,,No,,Yes,6 m²,,
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd34470,vbd34470,551 000 €,New,,3,123 m²,No,,,,Partially equipped,Kitchenette,3,,2,Hot air,Double glass,,3,Yes,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd49250,vbd49250,249 000 €,Normal,On contract,1,78 m²,No,,,,Fully equipped,Western kitchen,1,1,1,Gas,Double glass,Yes,2,No,,No,,,No
https://immovlan.be/en/detail/apartment/for-sale/1430/rebecq/vbd31456,vbd31456,249 500 €,,,2,81 m²,,,Yes,1,,,1,,,Not specified,,,4,No,,No,,,
https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbd43740,vbd43740,130 000 €,Normal,On contract,2,56 m²,No,,,,,Independent,,,1,Gas,Double glass,No,2,No,,No,,35 m²,No
https://immovlan.be/en/detail/residence/for-sale/4577/modave/vbd48951,vbd48951,357 863 €,New,,3,158 m²,,,Yes,1,,,1,,2,,,,4,Yes,,,,915 m²,
https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36113,vaz36113,251 500 €,New,On contract,1,74 m²,No,,Yes,,Partially equipped,,1,,,,Double glass,Yes,,Yes,,Yes,4 m²,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd42030,vbd42030,,,,2,83 m²,,,,,,,,,,,,,,,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbu63064,rbu63064,332 000 €,New,,2,99 m²,No,,Yes,,Super equipped,,1,,2,Hot air,Double glass,Yes,,,,Yes,10 m²,,
https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbu66385,rbu66385,430 000 €,Normal,Immediately,3,,No,Yes,,,,,1,,1,,Double glass,No,,Yes,,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/1300/wavre/vbd49900,vbd49900,210 000 €,,On contract,1,,,,Yes,,,,,,,,,,,No,,No,,,
https://immovlan.be/en/detail/apartment/for-sale/3900/pelt/rbu45983,rbu45983,289 000 €,Normal,,3,113 m²,,Yes,Yes,,,,2,,,Gas,Double glass,Yes,,No,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd43609,vbd43609,495 000 €,New,,2,105 m²,,,,,,,,,,,,,4,Yes,103 m²,Yes,12 m²,,
https://immovlan.be/en/detail/business-surface/for-sale/5590/ciney/vbd36694,vbd36694,1 195 000 €,,,9,,,,Yes,4,,,6,,8,Fuel oil,,No,,Yes,13406 m²,Yes,,10000 m²,
https://immovlan.be/en/detail/penthouse/for-sale/2018/antwerp/rbu66949,rbu66949,465 000 €,New,On contract,2,116 m²,No,,,,,,1,,1,Gas,,Yes,2,No,,Yes,7 m²,,
https://immovlan.be/en/detail/apartment/for-sale/8420/de-haan/rbu62984,rbu62984,1 840 000 €,Excellent,,3,172 m²,Yes,,Yes,1,,,2,,2,Gas,Double glass,Yes,,Yes,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vwd10764,vwd10764,299 000 €,,,2,80 m²,,,Yes,,,,,,,Not specified,,Yes,,Yes,,Yes,9 m²,,
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd37033,vbd37033,273 000 €,New,,2,91 m²,,,,,,,,,,,,Yes,4,No,,Yes,14 m²,,
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd49500,vbd49500,255 400 €,,,2,89 m²,No,,,,,,1,,,,,,2,No,,Yes,8 m²,,
https://immovlan.be/en/detail/residence/for-sale/8720/dentergem/rbu40669,rbu40669,340 800 €,,,3,186 m²,,Yes,Yes,,,,1,,2,,,,,Yes,257 m²,No,,,
https://immovlan.be/en/detail/residence/for-sale/6880/bertrix/vbd29985,vbd29985,,,Immediately,5,140 m²,No,Yes,Yes,1,Fully equipped,Western kitchen,1,1,2,Fuel oil,Double glass,,4,Yes,1000 m²,Yes,30 m²,1119 m²,No
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd41099,vbd41099,272 000 €,New,,1,68 m²,,,,,,,,,,,,,,No,,Yes,10 m²,,
https://immovlan.be/en/detail/residence/for-sale/1350/jauche/vbd10208,vbd10208,245 000 €,To be renovated,Immediately,3,142 m²,No,Yes,Yes,1,,Independent,1,1,2,Gas,Double glass,No,2,Yes,330 m²,Yes,18 m²,440 m²,No
https://immovlan.be/en/detail/residence/for-sale/7608/wiers/vbd49576,vbd49576,299 979 €,New,On contract,3,160 m²,No,,,,,,1,,,Gas,,No,3,Yes,,Yes,,652 m²,
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rbu61549,rbu61549,549 000 €,Normal,On contract,3,176 m²,No,,Yes,,,,2,,,Gas,,Yes,,No,,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/6987/rendeux/vbd38179,vbd38179,425 000 €,Normal,Immediately,7,236 m²,No,Yes,Yes,,,,4,,2,,Double glass,No,,Yes,,Yes,23 m²,,
https://immovlan.be/en/detail/residence/for-sale/9190/stekene/rbu65726,rbu65726,373 000 €,To be renovated,,3,,No,,Yes,1,,,1,1,2,Gas,,No,2,Yes,,Yes,,335 m²,
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb42368,vbb42368,280 000 €,,,2,99 m²,,,,,,,1,1,2,Gas,Double glass,Yes,,,,Yes,6 m²,,No
https://immovlan.be/en/detail/apartment/for-sale/4620/fleron/vbb76021,vbb76021,252 000 €,New,,1,80 m²,,,Yes,,Super equipped,,1,,1,Gas,Double glass,,4,No,,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/3830/wellen/rbu47133,rbu47133,332 000 €,New,,3,136 m²,,,Yes,,,,1,,2,,Double glass,,3,Yes,,No,,279 m²,
https://immovlan.be/en/detail/residence/for-sale/5080/la-bruyere/vbd29235,vbd29235,335 000 €,Normal,On contract,3,128 m²,,Yes,Yes,1,Fully equipped,Western kitchen,1,1,2,Gas,,No,4,Yes,833 m²,Yes,7 m²,833 m²,No
https://immovlan.be/en/detail/apartment/for-sale/2900/schoten/rbu64200,rbu64200,599 000 €,New,On contract,2,122 m²,No,,Yes,1,,,1,1,1,,,No,2,No,,Yes,32 m²,,
https://immovlan.be/en/detail/apartment/for-sale/3650/dilsen-stokkem/rbo58192,rbo58192,444 620 €,New,,2,144 m²,,,,,Fully equipped,Western kitchen,1,,,,,,,Yes,,Yes,25 m²,,
https://immovlan.be/en/detail/apartment/for-sale/6120/jamioulx/vbc02050,vbc02050,452 500 €,,,2,145 m²,No,,Yes,,,,1,,,,,,2,,,Yes,28 m²,,
https://immovlan.be/en/detail/residence/for-sale/3130/begijnendijk/rbu64258,rbu64258,479 500 €,New,On contract,3,153 m²,No,,,,,,2,,2,,,No,3,Yes,202 m²,Yes,17 m²,418 m²,
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc72584,vbc72584,351 000 €,New,,2,94 m²,No,,,,Super equipped,,1,,1,Gas,,Yes,2,Yes,,Yes,18 m²,,
https://immovlan.be/en/detail/commercial-building/for-sale/2440/geel/rbu64682,rbu64682,192 387 €,New,,,,,,,,,,,,,,Double glass,,,,,,,148 m²,
https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu51724,rbu51724,369 000 €,,,3,182 m²,,,,,,,1,,,Gas,Double glass,,,No,,No,,1122 m²,
https://immovlan.be/en/detail/apartment/for-sale/1932/woluwe-saint-etienne/vbd03409,vbd03409,399 000 €,New,,2,90 m²,No,,Yes,1,Super equipped,,1,1,1,,Double glass,Yes,3,Yes,,Yes,9 m²,,No
https://immovlan.be/en/detail/land/for-sale/5660/gonrieux/vbd09613,vbd09613,22 000 €,,On contract,,,,,,,,,,,,,,,,,,,,424 m²,
https://immovlan.be/en/detail/residence/for-sale/1350/orp-jauche/vbd42890,vbd42890,435 800 €,New,Immediately,3,309 m²,No,,,,Super equipped,,2,1,2,,Double glass,No,4,Yes,298 m²,No,,3250 m²,No
https://immovlan.be/en/detail/investment-property/for-sale/1070/anderlecht/vbd50196,vbd50196,449 000 €,Normal,On contract,4,,,,,,,,2,2,2,,Double glass,No,2,,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/6760/virton/vbd02369,vbd02369,239 000 €,New,,3,102 m²,,,Yes,,,,1,,,,,,,,,Yes,15 m²,,
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu64233,rbu64233,428 000 €,Normal,Negotiable,2,202 m²,,No,Yes,1,,,2,,,Gas,Double glass,No,,Yes,,No,,201 m²,
https://immovlan.be/en/detail/investment-property/for-sale/6060/gilly/vbd47485,vbd47485,350 000 €,Fully renovated,,2,,,,,,,,,,,,,,2,,,,,500 m²,
https://immovlan.be/en/detail/residence/for-sale/3271/averbode/rbs86080,rbs86080,389 000 €,New,Immediately,4,170 m²,No,,,,Super equipped,,,,2,,,No,4,Yes,,Yes,,355 m²,
https://immovlan.be/en/detail/apartment/for-sale/5030/gembloux/vbd40088,vbd40088,358 000 €,New,,2,95 m²,,,Yes,,,Independent,,,,Hot air,Double glass,Yes,,Yes,29 m²,Yes,14 m²,,
https://immovlan.be/en/detail/commercial-building/for-sale/3830/wellen/rbu65270,rbu65270,,Normal,On contract,4,,,,,,,,1,,,,,No,,,,,,7457 m²,
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbc20841,vbc20841,281 200 €,New,,2,79 m²,No,,,,Not equipped,,1,1,1,Fuel oil,,Yes,4,No,,Yes,4 m²,,
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd49014,vbd49014,366 200 €,New,,2,81 m²,,,,,Super equipped,,2,,2,Hot air,,Yes,2,Yes,,Yes,13 m²,,No
https://immovlan.be/en/detail/apartment/for-sale/1785/merchtem/rbu65913,rbu65913,259 000 €,Normal,,1,75 m²,No,,Yes,,,,1,,1,,,Yes,3,No,,Yes,7 m²,,
https://immovlan.be/en/detail/apartment/for-sale/3582/koersel/rbu30931,rbu30931,372 500 €,,,2,105 m²,,,Yes,,,,1,,1,,,No,,No,,Yes,22 m²,,
https://immovlan.be/en/detail/residence/for-sale/6180/courcelles/vbd49779,vbd49779,149 000 €,Normal,On contract,2,,,Yes,Yes,,,,1,,1,Gas,Double glass,,3,Yes,,Yes,,374 m²,
https://immovlan.be/en/detail/duplex/for-sale/1800/vilvoorde/rbu65888,rbu65888,379 000 €,To be renovated,On contract,5,191 m²,No,,,,,,2,,2,Gas,,No,3,No,,Yes,7 m²,,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbt00371,rbt00371,185 000 €,,On contract,2,67 m²,Yes,,,,,,,,,Gas,Double glass,Yes,,No,,No,,,
https://immovlan.be/en/detail/apartment/for-sale/3970/leopoldsburg/rbu43024,rbu43024,220 000 €,New,Immediately,1,68 m²,No,,,,,,1,,1,,,Yes,2,No,,Yes,8 m²,,
https://immovlan.be/en/detail/mixed-building/for-sale/9200/dendermonde/rbu59643,rbu59643,395 000 €,Normal,On contract,2,184 m²,No,,,,Super equipped,,1,1,2,Hot air,Double glass,No,3,Yes,33 m²,Yes,,111 m²,No
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd45921,vbd45921,474 000 €,New,,2,110 m²,No,,Yes,,Super equipped,,1,,2,Gas,Double glass,Yes,2,No,,Yes,11 m²,,No
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd46311,vbd46311,625 000 €,,On contract,2,160 m²,No,,Yes,,,,2,,,Gas,,Yes,,No,,Yes,24 m²,,
https://immovlan.be/en/detail/duplex/for-sale/1300/wavre/vbd34157,vbd34157,365 000 €,Fully renovated,On contract,2,122 m²,No,,,,Super equipped,,1,,2,Gas,Double glass,No,,No,,Yes,17 m²,,No
https://immovlan.be/en/detail/residence/for-sale/2270/herenthout/rbu66934,rbu66934,649 000 €,Excellent,On contract,4,182 m²,No,,Yes,2,,,2,,3,,,No,4,Yes,,Yes,,877 m²,
https://immovlan.be/en/detail/apartment/for-sale/8420/de-haan/rbu61052,rbu61052,199 000 €,Normal,,2,68 m²,,,,,,,1,,1,Electricity,Double glass,,,Yes,,Yes,,,
https://immovlan.be/en/detail/ground-floor/for-sale/4920/aywaille/vaz60153,vaz60153,295 000 €,New,On contract,2,90 m²,,,Yes,,,,,1,1,Hot air,Double glass,Yes,,Yes,53 m²,Yes,14 m²,,
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd42054,vbd42054,272 000 €,New,,1,68 m²,,,,,,,,,,,,,,No,,Yes,10 m²,,
https://immovlan.be/en/detail/investment-property/for-sale/3000/leuven/rbu38827,rbu38827,249 000 €,,,1,22 m²,,,,,,,,,,Gas,Double glass,,2,Yes,,Yes,,,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbc51224,vbc51224,255 000 €,New,,1,56 m²,No,,,,,,1,1,1,,Double glass,Yes,4,No,,Yes,11 m²,,
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb57415,vbb57415,325 000 €,,,2,98 m²,,,,,,,1,1,2,Gas,Double glass,Yes,,,,Yes,6 m²,,
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbu64221,rbu64221,332 500 €,New,,2,115 m²,No,,,,Super equipped,,1,,1,Hot air,Triple glass,Yes,2,Yes,25 m²,Yes,,,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbu66389,rbu66389,439 000 €,Normal,On contract,6,242 m²,No,Yes,Yes,1,Super equipped,,2,1,3,Gas,Double glass,,2,Yes,116 m²,Yes,30 m²,220 m²,
https://immovlan.be/en/detail/residence/for-sale/6001/marcinelle/vbd47962,vbd47962,180 000 €,,On contract,4,,,Yes,,,,,,,,,Double glass,,,No,,No,,,
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd49332,vbd49332,899 000 €,New,,2,140 m²,No,,Yes,1,Super equipped,,2,2,2,Hot air,Double glass,Yes,3,Yes,,Yes,30 m²,,No
https://immovlan.be/en/detail/apartment/for-sale/7500/tournai/vbd46189,vbd46189,197 500 €,,On contract,1,69 m²,No,,Yes,,Fully equipped,Western kitchen,1,,,,Double glass,Yes,,No,,Yes,5 m²,,Yes
https://immovlan.be/en/detail/residence/for-sale/3500/hasselt/rbu24801,rbu24801,299 000 €,To be renovated,,4,163 m²,,,,,,,1,,,Gas,Triple glass,,,Yes,,No,,144 m²,
https://immovlan.be/en/detail/residence/for-sale/1315/incourt/vbd38282,vbd38282,350 000 €,Excellent,On contract,3,168 m²,,Yes,Yes,,Fully equipped,Western kitchen,1,,2,Fuel oil,Double glass,No,3,Yes,,Yes,,211 m²,No
https://immovlan.be/en/detail/development-site/for-sale/5590/sovet/vbd40319,vbd40319,800 000 €,,On contract,,,,,,,,,,,,,,,,,,,,48462 m²,
https://immovlan.be/en/detail/residence/for-sale/7971/ramegnies/vbd48961,vbd48961,386 862 €,New,,3,158 m²,,,Yes,1,,,1,,2,,,,4,Yes,,,,1500 m²,
https://immovlan.be/en/detail/apartment/for-sale/6000/charleroi/vbd48936,vbd48936,165 000 €,,On contract,3,120 m²,No,,,,,,2,,2,Gas,,Yes,,No,,Yes,3 m²,,
https://immovlan.be/en/detail/apartment/for-sale/4032/chenee/vbb60722,vbb60722,285 000 €,New,,2,92 m²,,,,,,,1,,1,,,,,No,,Yes,14 m²,,
https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/rbu63107,rbu63107,249 000 €,Normal,Immediately,3,100 m²,No,Yes,,,,,1,,2,,Double glass,No,,Yes,,No,,,
https://immovlan.be/en/detail/residence/for-sale/7100/haine-saint-pierre/vbd46261,vbd46261,650 000 €,,,6,354 m²,,Yes,Yes,2,,,2,,,Fuel oil,,,3,Yes,450 m²,Yes,45 m²,974 m²,
https://immovlan.be/en/detail/commercial-building/for-sale/3560/lummen/rbu55527,rbu55527,900 000 €,,On contract,,,,,,,,,,,,Fuel oil,Double glass,Yes,,,,,,610 m²,
https://immovlan.be/en/detail/commercial-building/for-sale/6200/chatelet/vbd50186,vbd50186,39 000 €,,,,,,,,,,,,,,,,No,,,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd37091,vbd37091,650 000 €,New,,2,108 m²,No,,Yes,,Super equipped,,1,1,2,,Double glass,Yes,2,No,,Yes,21 m²,,No
https://immovlan.be/en/detail/villa/for-sale/9790/wortegem-petegem/rbu65798,rbu65798,1 650 000 €,Excellent,On contract,5,540 m²,,Yes,Yes,2,Fully equipped,Western kitchen,3,4,5,,Double glass,No,4,Yes,,Yes,,9700 m²,Yes
https://immovlan.be/en/detail/mixed-building/for-sale/6790/aubange/vbd45549,vbd45549,335 000 €,To be renovated,On contract,4,287 m²,No,Yes,Yes,1,Partially equipped,Kitchenette,1,,2,Fuel oil,Double glass,No,4,Yes,407 m²,Yes,,607 m²,No
https://immovlan.be/en/detail/development-site/for-sale/1850/grimbergen/rbu63001,rbu63001,275 000 €,,,,,,,,,,,,,,,,,,,,,,433 m²,
https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbd19362,vbd19362,525 000 €,Normal,Immediately,7,250 m²,No,Yes,Yes,,,,2,,3,Wood,Double glass,No,,Yes,,Yes,48 m²,,
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57099,rbu57099,470 000 €,New,,3,160 m²,No,,,,Super equipped,,1,,2,Hot air,Double glass,No,3,Yes,,Yes,22 m²,295 m²,No
https://immovlan.be/en/detail/penthouse/for-sale/1180/ukkel/vbd45792,vbd45792,520 000 €,Normal,On contract,2,141 m²,No,,Yes,,Fully equipped,Western kitchen,2,1,2,Gas,,Yes,4,No,,Yes,85 m²,,No
https://immovlan.be/en/detail/development-site/for-sale/9968/bassevelde/rbu65855,rbu65855,545 000 €,,On contract,,,,,,,,,,,,,,,,,,,,26192 m²,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd20014,vbd20014,206 000 €,New,On contract,1,62 m²,,,,,,,1,,1,,,,,No,,Yes,6 m²,,
https://immovlan.be/en/detail/land/for-sale/3700/tongeren/rbu60834,rbu60834,87 000 €,,,,,,,,,,,,,,,,,,,,,,423 m²,
https://immovlan.be/en/detail/studio/for-sale/5000/namur/vbd42064,vbd42064,220 000 €,New,,0,53 m²,,,,,,,,,,,,,,No,,Yes,10 m²,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd49383,vbd49383,599 000 €,New,On contract,2,113 m²,No,,Yes,1,Super equipped,,2,,2,,Double glass,Yes,,No,,Yes,8 m²,,No
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd42035,vbd42035,675 000 €,New,,3,133 m²,,,,,,,,,,,,,,No,,Yes,97 m²,,
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb57423,vbb57423,365 000 €,,,3,128 m²,,,,,,,1,1,2,Gas,Double glass,Yes,,,,Yes,12 m²,,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbt69717,rbt69717,875 000 €,,,3,134 m²,Yes,,Yes,3,,,2,,,Gas,Double glass,Yes,,No,,Yes,31 m²,,
https://immovlan.be/en/detail/development-site/for-sale/9500/onkerzele/rbu67302,rbu67302,149 000 €,,On contract,,,,,,,,,,,,,,,,,,,,862 m²,
https://immovlan.be/en/detail/investment-property/for-sale/4750/butgenbach/vbd46245,vbd46245,750 000 €,Excellent,On contract,,,,,Yes,2,,,,13,17,Fuel oil,Double glass,No,4,,,Yes,30 m²,2200 m²,
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb60618,vbb60618,270 000 €,New,,2,82 m²,,,,,,,,1,1,,,,,Yes,,Yes,6 m²,,
https://immovlan.be/en/detail/residence/for-sale/1340/ottignies/vbd01697,vbd01697,375 000 €,Normal,On contract,3,116 m²,,Yes,,,Fully equipped,Western kitchen,1,,2,Gas,Double glass,,4,Yes,971 m²,Yes,25 m²,1060 m²,
https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbt66891,rbt66891,528 000 €,New,On contract,4,257 m²,No,Yes,Yes,1,Super equipped,,1,,2,Hot air,Double glass,,3,Yes,267 m²,,,579 m²,
https://immovlan.be/en/detail/apartment/for-sale/4620/fleron/vbd45508,vbd45508,252 000 €,New,On contract,1,80 m²,,,Yes,,,,1,,1,,,,,No,,Yes,16 m²,,
https://immovlan.be/en/detail/residence/for-sale/9450/haaltert/rbi63228,rbi63228,427 630 €,New,,3,138 m²,,,,,,,1,,,,,,3,Yes,166 m²,No,,236 m²,
https://immovlan.be/en/detail/master-house/for-sale/2020/antwerp/rbu65860,rbu65860,385 000 €,Normal,,4,180 m²,,Yes,,,,,1,,,Gas,Double glass,No,,Yes,,No,,77 m²,
https://immovlan.be/en/detail/office-space/for-sale/6000/charleroi/vbd47021,vbd47021,166 000 €,Normal,,,,,,,,,,,,,Gas,Double glass,No,,,,,,210 m²,
https://immovlan.be/en/detail/residence/for-sale/5003/saint-marc/vbc56707,vbc56707,463 542 €,New,,3,135 m²,No,,,,,,2,,2,Fuel oil,,No,4,Yes,1104 m²,Yes,35 m²,1104 m²,
https://immovlan.be/en/detail/villa/for-sale/8700/aarsele/rbu62579,rbu62579,495 000 €,Normal,Negotiable,3,264 m²,,Yes,Yes,1,,,2,,,Wood,Double glass,No,,Yes,380 m²,Yes,,735 m²,
https://immovlan.be/en/detail/commercial-building/for-sale/2200/herentals/rbu66813,rbu66813,595 000 €,Normal,Immediately,3,,,,Yes,1,,,1,1,2,,,No,,,,Yes,24 m²,423 m²,
https://immovlan.be/en/detail/industrial-building/for-sale/2170/merksem/rbu59405,rbu59405,610 000 €,To be renovated,On contract,,,,,,,,,,,,,,No,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/1440/braine-le-chateau/vbd44919,vbd44919,299 000 €,,On contract,2,123 m²,No,Yes,Yes,,Fully equipped,Western kitchen,1,1,2,Fuel oil,Double glass,No,2,Yes,635 m²,Yes,,705 m²,
https://immovlan.be/en/detail/commercial-building/for-sale/8200/sint-andries/rbu60148,rbu60148,299 000 €,To be renovated,Immediately,,,,,,,,,1,,4,,Double glass,No,,,,,,,
